TicketID,CreatedDateKey,ClosedDateKey,EmployeeID,AssignedTeamID,SLA_ID,Priority,Status,TimeToClose (hrs),SLA_Violated,Category
5237,20230502,20230514,1357,19,2,Low,Escalated,99,No,Hardware
5238,20240509,20240514,1009,2,1,High,Resolved,38,No,Hardware
5239,20250303,20250309,1328,20,1,Critical,Closed,48,No,Account Access
5240,20220528,20220608,1267,5,3,Low,Resolved,88,No,Account Access
5241,20250921,20251001,1028,36,3,Low,Escalated,80,No,Network
5242,20241230,20250107,1404,17,4,High,Closed,61,No,Email
5243,20250610,20250619,1020,12,2,Low,Closed,72,No,Account Access
5244,20250919,20251002,1297,22,4,Critical,Resolved,103,Yes,Other
5245,20240321,20240324,1284,40,3,Critical,Closed,28,Yes,Software
5246,20231028,20231031,1601,25,4,Medium,Escalated,21,No,Account Access
5247,20220331,20220407,1241,37,2,Low,Escalated,59,No,Network
5248,20250919,20250922,1601,30,4,Critical,Open,24,No,Software
5249,20220718,20220729,1603,9,2,Critical,Escalated,88,No,Email
5250,20250330,20250413,1525,19,3,Low,Closed,112,No,Other
5251,20230622,20230702,1620,7,1,Medium,Resolved,80,No,Account Access
5252,20250218,20250302,1664,22,3,Critical,Escalated,97,No,Network
5253,20221028,20221102,1678,21,3,Medium,Escalated,42,No,Hardware
5254,20231225,20240104,1570,28,4,High,Escalated,81,Yes,Hardware
5255,20240820,20240824,1199,26,2,High,Open,35,No,Account Access
5256,20251230,20260110,1701,39,2,High,Closed,88,Yes,Hardware
5257,20220309,20220318,1462,36,1,Medium,Closed,70,No,Software
5258,20230404,20230415,1154,26,1,Low,Resolved,89,Yes,Software
5259,20230202,20230214,1360,26,3,Low,Open,98,No,Network
5260,20230912,20230920,1644,39,3,Critical,Resolved,64,Yes,Other
5261,20250802,20250814,1131,35,1,Critical,Closed,96,No,Account Access
5262,20250309,20250318,1691,18,1,Low,Escalated,68,No,Software
5263,20231231,20240106,1340,18,2,Critical,Resolved,48,No,Software
5264,20230710,20230712,1339,17,2,Medium,Open,12,No,Network
5265,20240220,20240228,1261,26,3,High,Escalated,62,No,Other
5266,20240612,20240626,1284,34,3,High,Resolved,111,Yes,Software
5267,20230902,20230903,1694,37,1,High,Open,8,No,Software
5268,20240118,20240129,1615,35,2,Medium,Closed,86,No,Account Access
5269,20221009,20221014,1578,9,4,High,Closed,40,Yes,Software
5270,20231023,20231025,1547,16,2,Critical,Open,16,Yes,Email
5271,20240712,20240725,1400,21,3,High,Closed,105,No,Other
5272,20240922,20240929,1368,17,2,High,Open,59,Yes,Account Access
5273,20240116,20240121,1036,14,2,Medium,Open,40,Yes,Software
5274,20220328,20220407,1176,1,4,Medium,Open,76,No,Account Access
5275,20250107,20250110,1088,37,4,Medium,Open,25,Yes,Network
5276,20250513,20250527,1747,21,2,High,Open,113,No,Hardware
5277,20240301,20240308,1447,4,1,Medium,Resolved,56,Yes,Software
5278,20250922,20251004,1184,35,4,Medium,Open,95,No,Email
5279,20250701,20250704,1660,18,4,Critical,Open,24,No,Network
5280,20221031,20221106,1705,10,2,Low,Escalated,48,No,Software
5281,20251104,20251108,1010,29,1,High,Open,34,No,Network
5282,20220510,20220522,1357,2,3,Low,Closed,96,No,Software
5283,20230819,20230829,1144,8,4,Critical,Open,80,No,Hardware
5284,20250723,20250725,1668,34,4,High,Resolved,13,No,Email
5285,20230712,20230721,1076,11,1,Medium,Resolved,72,Yes,Other
5286,20240617,20240623,1148,10,3,Critical,Resolved,48,No,Hardware
5287,20250421,20250426,1356,33,3,Medium,Resolved,40,Yes,Hardware
5288,20250715,20250728,1562,4,4,Critical,Open,104,No,Account Access
5289,20250907,20250912,1654,25,1,High,Resolved,40,No,Network
5290,20220319,20220327,1003,22,4,High,Escalated,63,No,Software
5291,20240223,20240228,1677,5,2,Low,Closed,41,Yes,Other
5292,20250924,20251002,1450,40,4,Low,Resolved,63,No,Email
5293,20231105,20231113,1503,28,4,Low,Closed,63,No,Email
5294,20220826,20220827,1668,12,2,High,Resolved,8,Yes,Account Access
5295,20250303,20250307,1434,4,3,Medium,Escalated,32,Yes,Software
5296,20250430,20250509,1675,40,3,Critical,Closed,72,No,Account Access
5297,20251011,20251025,1117,19,4,High,Closed,112,No,Email
5298,20221005,20221007,1102,25,3,Medium,Escalated,12,No,Hardware
5299,20241107,20241118,1482,18,2,Medium,Resolved,91,Yes,Account Access
5300,20230608,20230612,1056,32,1,Low,Escalated,34,No,Account Access
5301,20220629,20220703,1388,17,2,Low,Escalated,33,No,Network
5302,20220503,20220504,1664,16,1,Critical,Closed,8,No,Network
5303,20250623,20250703,1050,18,4,Critical,Escalated,75,No,Email
5304,20251028,20251107,1241,36,3,Low,Closed,79,No,Hardware
5305,20241210,20241224,1420,34,2,High,Open,113,No,Software
5306,20241230,20250106,1070,34,1,Critical,Closed,59,No,Email
5307,20230425,20230507,1358,29,4,Low,Closed,98,No,Software
5308,20241108,20241109,1002,25,1,Low,Closed,9,No,Email
5309,20220325,20220330,1697,10,2,Medium,Escalated,37,No,Hardware
5310,20250324,20250401,1104,9,3,High,Closed,65,Yes,Email
5311,20230719,20230723,1583,18,1,Critical,Open,30,No,Account Access
5312,20230911,20230916,1660,23,4,Medium,Open,39,Yes,Other
5313,20221223,20230103,1441,6,1,High,Escalated,86,Yes,Network
5314,20240326,20240405,1009,37,2,Critical,Open,82,No,Software
5315,20231009,20231021,1531,22,1,High,Open,96,No,Email
5316,20230319,20230322,1679,28,2,Medium,Escalated,24,Yes,Other
5317,20241228,20250102,1487,8,4,High,Closed,39,No,Other
5318,20230607,20230619,1112,11,2,Low,Closed,96,No,Hardware
5319,20220523,20220526,1028,36,2,High,Open,25,No,Software
5320,20220711,20220715,1624,8,1,Low,Resolved,33,No,Software
5321,20251111,20251122,1349,9,3,Critical,Escalated,88,No,Email
5322,20230113,20230116,1163,26,3,Critical,Resolved,23,No,Account Access
5323,20230804,20230809,1031,30,3,High,Escalated,40,No,Hardware
5324,20230619,20230621,1325,35,2,Low,Closed,19,No,Other
5325,20250809,20250818,1636,27,1,Medium,Open,70,No,Email
5326,20241029,20241101,1350,38,4,High,Open,25,No,Email
5327,20250718,20250728,1451,8,2,Low,Closed,80,Yes,Hardware
5328,20251111,20251125,1139,6,1,High,Open,111,No,Software
5329,20220403,20220404,1036,38,3,Medium,Escalated,10,No,Email
5330,20230613,20230618,1685,18,2,Medium,Resolved,42,No,Account Access
5331,20250323,20250327,1030,1,2,Low,Escalated,34,No,Hardware
5332,20230209,20230211,1643,8,4,High,Resolved,12,Yes,Account Access
5333,20240419,20240501,1654,12,4,Medium,Closed,98,No,Software
5334,20250318,20250330,1229,1,2,Low,Resolved,96,No,Account Access
5335,20240607,20240615,1684,29,4,Critical,Closed,64,No,Hardware
5336,20250714,20250723,1139,35,4,Medium,Escalated,72,No,Other
5337,20230226,20230304,1585,17,2,High,Resolved,48,No,Other
5338,20230417,20230425,1261,6,2,Medium,Closed,66,Yes,Network
5339,20240611,20240613,1149,22,2,High,Open,16,No,Account Access
5340,20230701,20230712,1296,8,2,Low,Closed,87,Yes,Network
5341,20230923,20230929,1742,36,3,Medium,Closed,48,No,Other
5342,20241103,20241104,1173,21,4,Critical,Escalated,10,No,Hardware
5343,20240217,20240227,1445,5,3,Low,Closed,82,No,Account Access
5344,20221230,20230102,1441,31,4,High,Open,24,Yes,Network
5345,20220429,20220506,1028,28,2,Medium,Open,57,No,Email
5346,20250615,20250627,1642,30,3,Medium,Open,95,No,Network
5347,20230630,20230713,1265,13,4,Critical,Escalated,107,No,Account Access
5348,20250407,20250420,1557,29,4,Critical,Resolved,104,No,Other
5349,20230606,20230607,1735,33,4,Critical,Open,12,No,Hardware
5350,20230926,20231002,1596,10,1,Low,Open,47,No,Account Access
5351,20240820,20240827,1133,19,2,Critical,Escalated,56,No,Hardware
5352,20240815,20240818,1107,9,4,Low,Resolved,24,Yes,Account Access
5353,20240601,20240612,1671,16,2,Medium,Open,89,No,Other
5354,20240219,20240227,1619,27,1,Low,Closed,64,No,Email
5355,20240520,20240528,1731,39,2,Low,Resolved,62,No,Software
5356,20230531,20230605,1195,39,4,Medium,Escalated,41,No,Network
5357,20240726,20240806,1221,6,2,Medium,Escalated,90,No,Hardware
5358,20251121,20251123,1510,19,1,Low,Open,19,No,Network
5359,20240515,20240517,1444,31,1,Critical,Open,16,Yes,Account Access
5360,20220416,20220421,1208,19,4,Low,Open,43,No,Email
5361,20250113,20250117,1502,32,3,Medium,Resolved,33,Yes,Network
5362,20220802,20220814,1731,3,3,High,Closed,93,No,Other
5363,20250218,20250222,1550,22,3,High,Closed,29,No,Hardware
5364,20250301,20250306,1512,11,4,Low,Resolved,38,No,Software
5365,20240429,20240430,1690,32,1,Low,Open,8,No,Network
5366,20220716,20220723,1606,4,3,High,Open,57,No,Email
5367,20220119,20220122,1249,12,2,Medium,Closed,24,No,Network
5368,20231004,20231014,1735,29,3,Medium,Closed,80,No,Hardware
5369,20241101,20241115,1403,4,3,Critical,Escalated,112,No,Software
5370,20250109,20250119,1348,3,3,Critical,Open,80,No,Email
5371,20221126,20221210,1292,23,4,Low,Closed,111,No,Software
5372,20240515,20240523,1120,10,3,Medium,Resolved,65,No,Software
5373,20240213,20240222,1697,17,2,Low,Open,71,No,Account Access
5374,20230127,20230204,1216,29,1,High,Closed,66,No,Hardware
5375,20230929,20231010,1512,37,4,Critical,Escalated,90,No,Software
5376,20221103,20221115,1565,12,4,High,Resolved,97,No,Software
5377,20250714,20250728,1481,39,2,Low,Open,112,Yes,Other
5378,20240613,20240615,1086,18,2,Low,Resolved,18,No,Email
5379,20231014,20231021,1476,22,2,Low,Closed,55,No,Network
5380,20240420,20240502,1625,19,1,High,Escalated,95,No,Network
5381,20241022,20241026,1257,17,1,Low,Escalated,32,No,Email
5382,20230604,20230617,1551,5,2,Critical,Resolved,104,No,Email
5383,20230928,20231003,1506,15,2,Low,Open,40,No,Network
5384,20250825,20250905,1439,26,2,High,Closed,88,No,Other
5385,20240110,20240120,1324,40,3,High,Escalated,79,Yes,Software
5386,20230414,20230419,1021,24,4,Medium,Open,40,No,Account Access
5387,20220731,20220811,1058,20,3,Critical,Escalated,86,No,Email
5388,20250209,20250218,1270,21,3,Low,Resolved,73,No,Account Access
5389,20241028,20241109,1120,35,1,Low,Open,96,Yes,Software
5390,20240314,20240316,1716,27,4,Medium,Closed,16,No,Email
5391,20230422,20230424,1118,36,1,Critical,Resolved,18,No,Account Access
5392,20240523,20240526,1157,10,2,Medium,Open,24,No,Email
5393,20230405,20230410,1664,37,4,High,Closed,40,No,Network
5394,20220910,20220922,1340,34,1,High,Escalated,96,No,Network
5395,20240122,20240126,1422,26,2,Medium,Open,35,No,Network
5396,20240907,20240917,1033,11,1,Critical,Escalated,81,No,Network
5397,20240503,20240513,1488,20,1,Critical,Closed,82,No,Email
5398,20220824,20220905,1609,33,4,Medium,Resolved,99,No,Hardware
5399,20250822,20250831,1176,6,1,Low,Escalated,72,Yes,Account Access
5400,20230423,20230426,1549,2,3,Critical,Open,23,No,Email
5401,20231110,20231111,1561,9,1,High,Open,8,No,Software
5402,20241109,20241114,1698,32,4,High,Closed,37,No,Hardware
5403,20220804,20220812,1501,19,4,Critical,Resolved,66,No,Software
5404,20240504,20240505,1485,25,4,Critical,Closed,8,No,Email
5405,20220515,20220516,1573,30,4,Medium,Closed,8,No,Other
5406,20240623,20240706,1665,17,4,Low,Open,104,No,Hardware
5407,20250226,20250304,1577,13,3,Critical,Escalated,50,No,Email
5408,20230214,20230221,1101,25,2,Critical,Escalated,57,Yes,Software
5409,20251216,20251230,1744,14,4,Critical,Resolved,110,Yes,Email
5410,20250810,20250818,1509,18,4,Critical,Resolved,64,No,Network
5411,20250623,20250701,1189,16,1,Critical,Open,63,No,Other
5412,20220327,20220330,1611,8,4,High,Escalated,22,No,Network
5413,20230710,20230714,1189,21,3,Low,Closed,30,No,Email
5414,20251030,20251108,1737,15,4,High,Resolved,73,No,Hardware
5415,20230113,20230124,1323,1,1,Medium,Resolved,88,No,Email
5416,20251114,20251119,1140,15,4,Critical,Escalated,40,No,Other
5417,20241210,20241224,1614,17,4,High,Resolved,112,Yes,Other
5418,20220830,20220910,1452,38,1,Medium,Open,89,Yes,Network
5419,20250810,20250824,1074,26,3,Low,Closed,112,No,Email
5420,20240708,20240717,1282,14,4,Critical,Resolved,71,No,Account Access
5421,20220923,20221005,1258,33,4,Low,Escalated,96,No,Network
5422,20250217,20250222,1378,15,1,High,Open,40,No,Account Access
5423,20231213,20231218,1428,24,4,High,Resolved,40,No,Account Access
5424,20250625,20250704,1637,21,1,High,Closed,72,Yes,Hardware
5425,20220311,20220317,1290,18,1,Medium,Escalated,48,Yes,Email
5426,20220226,20220301,1676,7,2,High,Resolved,24,No,Hardware
5427,20251106,20251118,1573,18,4,High,Resolved,97,Yes,Software
5428,20220208,20220213,1720,18,2,Critical,Open,42,No,Other
5429,20240311,20240312,1397,1,2,Critical,Escalated,7,No,Email
5430,20241107,20241116,1414,23,1,Low,Open,71,No,Other
5431,20240102,20240112,1499,7,2,High,Closed,82,Yes,Software
5432,20240404,20240418,1694,20,2,Low,Closed,114,Yes,Software
5433,20240126,20240205,1503,32,4,High,Escalated,80,Yes,Account Access
5434,20221218,20221229,1004,5,3,Low,Closed,88,No,Account Access
5435,20250814,20250821,1401,22,2,High,Resolved,56,No,Hardware
5436,20221010,20221011,1654,32,2,High,Closed,10,No,Software
5437,20220420,20220504,1434,7,1,High,Escalated,112,No,Account Access
5438,20241013,20241024,1067,7,4,Critical,Resolved,89,Yes,Other
5439,20250418,20250429,1741,21,2,Low,Resolved,88,No,Software
5440,20230628,20230702,1436,9,2,Critical,Resolved,34,No,Email
5441,20220125,20220127,1488,15,2,High,Escalated,16,Yes,Network
5442,20240422,20240425,1264,26,3,Low,Resolved,24,No,Other
5443,20240301,20240305,1379,8,1,Low,Closed,34,Yes,Hardware
5444,20240108,20240120,1402,2,4,Low,Escalated,97,No,Email
5445,20220226,20220312,1408,9,4,Critical,Open,115,No,Email
5446,20220629,20220701,1688,36,3,High,Escalated,16,No,Email
5447,20220820,20220830,1211,18,3,Low,Closed,79,No,Network
5448,20221209,20221210,1589,24,2,High,Closed,8,No,Email
5449,20230422,20230503,1456,3,2,Medium,Escalated,91,No,Email
5450,20230730,20230803,1276,21,1,Low,Resolved,31,Yes,Network
5451,20230331,20230409,1097,11,4,High,Open,74,Yes,Other
5452,20250609,20250623,1312,1,4,Medium,Closed,112,No,Other
5453,20221016,20221027,1245,12,2,Medium,Resolved,89,No,Software
5454,20250521,20250601,1058,6,2,Medium,Closed,88,Yes,Other
5455,20220915,20220924,1360,7,4,Medium,Closed,72,No,Network
5456,20230614,20230626,1204,4,1,Low,Resolved,97,Yes,Other
5457,20231118,20231127,1681,8,3,High,Open,71,Yes,Software
5458,20240717,20240720,1108,23,2,Low,Resolved,26,No,Software
5459,20220817,20220818,1186,40,4,Medium,Escalated,7,No,Network
5460,20250603,20250604,1228,14,1,Critical,Closed,10,No,Software
5461,20230819,20230902,1157,37,4,Critical,Escalated,112,No,Email
5462,20230311,20230314,1686,33,3,Low,Escalated,23,No,Account Access
5463,20240531,20240610,1060,5,4,Medium,Open,81,No,Email
5464,20241017,20241031,1211,6,1,Critical,Resolved,110,No,Account Access
5465,20230206,20230214,1134,23,3,Low,Closed,64,No,Other
5466,20230914,20230918,1309,15,2,High,Closed,32,Yes,Other
5467,20220329,20220409,1747,34,1,Low,Open,87,No,Hardware
5468,20230807,20230815,1019,3,3,Critical,Open,63,No,Hardware
5469,20221105,20221119,1271,30,2,High,Resolved,111,No,Email
5470,20240624,20240701,1513,16,1,Critical,Closed,57,No,Other
5471,20221209,20221223,1232,14,1,Critical,Resolved,112,Yes,Other
5472,20230312,20230320,1610,21,4,Medium,Closed,70,No,Account Access
5473,20220626,20220628,1170,2,3,Critical,Escalated,14,No,Account Access
5474,20220519,20220527,1155,20,4,High,Closed,63,No,Software
5475,20220713,20220722,1265,18,3,Medium,Open,73,No,Hardware
5476,20250424,20250504,1716,19,4,High,Closed,81,No,Other
5477,20250526,20250606,1533,17,3,Low,Open,92,Yes,Software
5478,20250402,20250408,1143,14,2,Medium,Closed,46,No,Hardware
5479,20250330,20250413,1071,13,1,High,Closed,113,No,Email
5480,20240731,20240803,1073,27,3,Critical,Escalated,24,Yes,Hardware
5481,20230609,20230616,1566,6,3,Low,Resolved,56,No,Hardware
5482,20241201,20241210,1447,35,3,Low,Escalated,71,Yes,Email
5483,20240703,20240711,1368,35,2,High,Closed,64,No,Hardware
5484,20220729,20220812,1371,18,1,Low,Escalated,112,Yes,Software
5485,20240111,20240119,1681,34,3,High,Resolved,65,No,Network
5486,20240511,20240522,1413,36,2,High,Resolved,86,Yes,Other
5487,20250722,20250729,1635,22,3,Low,Open,56,Yes,Email
5488,20240811,20240816,1727,4,1,High,Closed,41,No,Network
5489,20250726,20250728,1041,29,4,High,Resolved,16,No,Hardware
5490,20250628,20250703,1289,32,2,Medium,Closed,41,No,Software
5491,20250826,20250831,1287,13,3,Medium,Escalated,41,Yes,Hardware
5492,20240412,20240414,1319,24,4,Low,Open,16,No,Hardware
5493,20220520,20220531,1185,16,3,Critical,Open,89,Yes,Other
5494,20240302,20240312,1424,1,1,Low,Escalated,76,No,Email
5495,20230630,20230701,1282,26,2,High,Closed,4,No,Other
5496,20241013,20241018,1271,16,3,Critical,Open,36,No,Software
5497,20220226,20220304,1536,28,1,Medium,Resolved,47,Yes,Network
5498,20220422,20220505,1117,20,1,High,Open,102,Yes,Other
5499,20220105,20220112,1088,32,2,High,Open,57,Yes,Network
5500,20251204,20251215,1450,7,3,Medium,Resolved,88,Yes,Other
5501,20251208,20251210,1343,6,4,Critical,Open,18,No,Other
5502,20250420,20250426,1522,19,4,Low,Open,49,No,Email
5503,20241102,20241114,1671,8,4,Low,Resolved,96,No,Account Access
5504,20250924,20251002,1342,17,2,Critical,Escalated,66,No,Software
5505,20250706,20250712,1331,19,3,Critical,Closed,48,No,Network
5506,20220331,20220403,1504,19,1,Critical,Resolved,24,No,Software
5507,20230908,20230911,1102,9,4,Medium,Resolved,19,Yes,Account Access
5508,20240609,20240620,1164,34,3,High,Resolved,90,No,Hardware
5509,20231129,20231206,1307,34,3,Low,Closed,54,Yes,Network
5510,20250627,20250629,1161,34,4,Medium,Resolved,14,No,Software
5511,20250702,20250705,1084,2,1,Low,Escalated,24,No,Other
5512,20240616,20240623,1217,17,2,High,Open,58,No,Other
5513,20240828,20240906,1355,10,1,Low,Escalated,72,No,Other
5514,20250205,20250206,1240,40,4,High,Open,7,No,Email
5515,20231030,20231104,1433,4,2,High,Resolved,39,Yes,Hardware
5516,20230817,20230830,1506,23,2,High,Escalated,104,No,Software
5517,20230812,20230814,1392,23,4,High,Escalated,16,No,Hardware
5518,20230430,20230512,1294,9,4,High,Open,101,Yes,Hardware
5519,20240908,20240913,1029,8,2,Low,Closed,40,Yes,Hardware
5520,20240829,20240911,1386,39,2,Critical,Closed,104,No,Other
5521,20250705,20250718,1625,18,4,Low,Escalated,103,No,Software
5522,20231001,20231007,1119,29,4,Low,Escalated,43,No,Account Access
5523,20240923,20241001,1379,4,3,Critical,Resolved,62,No,Account Access
5524,20221009,20221016,1641,17,1,Critical,Closed,57,No,Hardware
5525,20240912,20240917,1376,38,2,Low,Resolved,41,No,Hardware
5526,20250116,20250127,1706,6,2,Critical,Closed,88,No,Other
5527,20250512,20250517,1590,23,2,Medium,Escalated,38,No,Email
5528,20220116,20220130,1488,8,2,Critical,Open,113,No,Email
5529,20250320,20250322,1632,40,2,Critical,Escalated,15,No,Network
5530,20240724,20240730,1490,12,2,High,Resolved,48,No,Software
5531,20220911,20220914,1656,17,3,High,Escalated,24,Yes,Software
5532,20250426,20250502,1702,15,4,Critical,Closed,49,No,Software
5533,20221125,20221128,1642,4,3,Medium,Open,26,No,Hardware
5534,20230628,20230630,1582,17,3,Critical,Resolved,15,No,Account Access
5535,20240222,20240301,1094,27,2,Critical,Open,63,No,Hardware
5536,20240923,20240927,1114,20,2,Low,Closed,32,No,Email
5537,20251121,20251126,1054,35,2,Low,Resolved,40,No,Account Access
5538,20250915,20250924,1659,29,1,Critical,Resolved,74,Yes,Other
5539,20240424,20240428,1640,13,2,Low,Open,32,Yes,Email
5540,20250407,20250420,1553,24,2,Critical,Resolved,105,No,Email
5541,20230101,20230102,1007,18,2,Critical,Resolved,11,No,Other
5542,20250416,20250427,1279,35,4,High,Escalated,89,No,Hardware
5543,20231017,20231023,1474,27,4,Low,Open,49,No,Account Access
5544,20251017,20251028,1686,14,2,High,Closed,88,No,Other
5545,20240130,20240210,1544,15,2,Medium,Escalated,88,No,Email
5546,20231001,20231006,1537,25,4,Medium,Closed,39,No,Hardware
5547,20241129,20241209,1171,9,3,High,Resolved,83,Yes,Network
5548,20240712,20240715,1386,29,3,Critical,Open,24,No,Software
5549,20230220,20230303,1059,38,4,Critical,Closed,90,Yes,Network
5550,20251010,20251021,1101,19,3,Medium,Escalated,87,No,Other
5551,20220912,20220926,1649,13,4,Medium,Open,114,Yes,Hardware
